ref	pos	strand	u	d	ur	pval	passed
1	1374491	-	2	32	0.0625	0.004637564763116385	false
1	1390294	-	2	48	0.041666666666666664	0.010200701627338372	false
1	1391358	-	2	43	0.046511627906976744	0.008251430732890613	false
1	1391490	-	1	49	0.02040816326530612	0.14346890950046837	false
1	1391842	-	1	16	0.0625	0.049310770811264865	false
1	1496199	+	2	42	0.047619047619047616	0.00788405251101535	false
1	1534592	+	3	50	0.06	0.0005511621181617231	true
1	1541674	-	3	135	0.022222222222222223	0.009246079749872101	false
1	1598647	-	1	37	0.02702702702702703	0.1103602047619444	false
1	1599289	-	1	43	0.023255813953488372	0.12707151268444	false
1	1599638	-	6	73	0.0821917808219178	1.4021639486678492e-7	true
1	1599672	-	0	49	0.0	1.0	false
1	1599903	-	2	52	0.038461538461538464	0.011891932655154907	false
1	1616557	+	1	43	0.023255813953488372	0.12707151268444	false
1	1626909	+	1	33	0.030303030303030304	0.09904197480974175	false
1	1626925	+	1	38	0.02631578947368421	0.11316747575196232	false
1	1627738	+	1	31	0.03225806451612903	0.09332897623135951	false
1	1629136	+	1	23	0.043478260869565216	0.07011241476268293	false
1	1665184	-	2	51	0.0392156862745098	0.011458340924184652	false
1	1665190	-	1	48	0.020833333333333332	0.14075755778899773	false
1	1752446	-	1	74	0.013513513513513514	0.20854103472879051	false
1	1754097	-	1	75	0.013333333333333334	0.21103849471752778	false
1	1778329	-	1	83	0.012048192771084338	0.23073654593856374	false
1	1786944	-	1	54	0.018518518518518517	0.1568978711031328	false
1	2050483	+	1	12	0.08333333333333333	0.037215854007142876	false
1	2050554	+	3	18	0.16666666666666666	0.000024744699861029724	true
1	2050585	+	7	15	0.4666666666666667	1.960806606887641e-14	true
1	2189610	-	2	34	0.058823529411764705	0.005223442580188635	false
1	2193835	-	7	109	0.06422018348623854	7.005794168400047e-8	true
1	2303939	+	2	39	0.05128205128205128	0.006827796701219699	false
1	2307843	+	1	46	0.021739130434782608	0.13530907882151139	false
1	2403890	+	3	73	0.0410958904109589	0.0016570613971624204	false
1	2404977	+	1	38	0.02631578947368421	0.11316747575196232	false
1	2404994	+	2	20	0.1	0.0018216648469989638	false
1	2408700	-	4	85	0.047058823529411764	0.00016372866538629112	true
1	3474759	+	0	46	0.0	1.0	false
1	3625114	+	1	21	0.047619047619047616	0.06421597308173534	false
1	3631035	-	1	46	0.021739130434782608	0.13530907882151139	false
1	3631460	-	3	27	0.1111111111111111	0.00008683295564118115	true
1	3635016	-	3	86	0.03488372093023256	0.0026448939903889117	false
1	3647468	-	0	64	0.0	1.0	false
1	3647495	-	1	42	0.023809523809523808	0.12430825496463653	false
1	3650045	-	1	17	0.058823529411764705	0.05231068415586731	false
1	3815234	-	1	54	0.018518518518518517	0.1568978711031328	false
1	3823425	-	1	58	0.017241379310344827	0.1674892899053919	false
1	3839645	-	0	34	0.0	1.0	false
1	3884219	+	2	8	0.25	0.00027530522964751964	false
1	3884220	+	4	8	0.5	6.870500642452614e-9	false
1	5863076	-	1	27	0.037037037037037035	0.08179407053925687	false
1	5865230	-	1	9	0.1111111111111111	0.028043792772209586	false
1	6099974	+	10	128	0.078125	1.5827873557966234e-11	true
1	6221386	-	16	192	0.08333333333333333	4.910659480788737e-18	true
1	6581230	+	0	36	0.0	1.0	false
1	6587523	+	1	45	0.022222222222222223	0.13257189714178613	false
1	6591244	-	3	69	0.043478260869565216	0.0014090586747036685	false
1	6592052	-	2	46	0.043478260869565216	0.009398721554149381	false
1	6592054	-	2	45	0.044444444444444446	0.00900881650091653	false
1	6614086	+	0	19	0.0	1.0	false
1	7961763	+	1	77	0.012987012987012988	0.21600979725165095	false
1	8878997	-	1	60	0.016666666666666666	0.17273499907506326	false
1	9595968	+	1	66	0.015151515151515152	0.18827463684526996	false
1	9602792	+	1	44	0.022727272727272728	0.1298260509053224	false
1	9603434	+	2	14	0.14285714285714285	0.0008835328128212888	true
1	9604640	+	1	31	0.03225806451612903	0.09332897623135951	false
1	9604801	+	2	54	0.037037037037037035	0.012780387247435304	false
1	9689622	+	1	18	0.05555555555555555	0.05530113123136854	false
1	9689635	+	0	18	0.0	1.0	false
1	9729453	-	1	45	0.022222222222222223	0.13257189714178613	false
1	10033216	+	0	56	0.0	1.0	false
1	10180706	+	1	41	0.024390243902439025	0.12153625014431224	false
1	10180713	+	1	57	0.017543859649122806	0.16485397477945035	false
1	10296586	+	1	56	0.017857142857142856	0.16221031755564888	false
1	10337114	+	0	21	0.0	1.0	false
1	10378617	+	2	39	0.05128205128205128	0.006827796701219699	false
1	10379358	+	2	35	0.05714285714285714	0.005528459371184834	false
1	10379873	+	5	15	0.3333333333333333	9.151128889531039e-10	true
1	10380739	+	2	35	0.05714285714285714	0.005528459371184834	false
1	10442570	+	2	45	0.044444444444444446	0.00900881650091653	false
1	10458821	-	1	39	0.02564102564102564	0.11596588835856081	false
1	10462492	-	0	28	0.0	1.0	false
1	10629560	+	0	24	0.0	1.0	false
1	10630149	+	2	32	0.0625	0.004637564763116385	false
1	10630313	+	9	80	0.1125	5.8793219938538166e-12	true
1	11012737	+	2	63	0.031746031746031744	0.017119788987529874	false
1	11020527	+	4	96	0.041666666666666664	0.0002613228789454341	true
1	11130635	-	2	11	0.18181818181818182	0.0005373787150320301	true
1	11257012	-	1	53	0.018867924528301886	0.15422902880950878	false
1	11273427	+	2	45	0.044444444444444446	0.00900881650091653	false
1	11287098	+	3	50	0.06	0.0005511621181617231	true
1	11287233	+	0	38	0.0	1.0	false
1	11648687	-	1	48	0.020833333333333332	0.14075755778899773	false
1	11654350	-	0	50	0.0	1.0	false
1	11654405	-	0	59	0.0	1.0	false
1	11662049	+	1	44	0.022727272727272728	0.1298260509053224	false
1	11680862	-	1	12	0.08333333333333333	0.037215854007142876	false
1	11750716	+	1	39	0.02564102564102564	0.11596588835856081	false
1	11837137	+	2	35	0.05714285714285714	0.005528459371184834	false
1	11975276	+	7	222	0.03153153153153153	8.262907562886147e-6	true
1	11982099	+	1	29	0.034482758620689655	0.08757975137845167	false
1	12283701	+	2	13	0.15384615384615385	0.0007589056939660189	true
1	12378553	+	3	22	0.13636363636363635	0.00004626018981845731	true
1	12456121	+	1	20	0.05	0.06125374596459475	false
1	12568052	-	0	28	0.0	1.0	false
1	12578955	-	2	46	0.043478260869565216	0.009398721554149381	false
1	13782583	+	0	5	0.0	1.0	false
1	15410053	+	1	27	0.037037037037037035	0.08179407053925687	false
1	15429469	+	1	45	0.022222222222222223	0.13257189714178613	false
1	15492713	-	2	39	0.05128205128205128	0.006827796701219699	false
1	15572332	-	0	32	0.0	1.0	false
1	15660464	+	2	25	0.08	0.0028463445303893533	false
1	15663856	+	0	31	0.0	1.0	false
1	15663875	+	0	42	0.0	1.0	false
1	15725367	+	1	32	0.03125	0.09618998950452864	false
1	15734091	+	3	67	0.04477611940298507	0.0012943897542481994	false
1	15930185	+	1	30	0.03333333333333333	0.09045890641217495	false
1	15930934	+	0	27	0.0	1.0	false
1	15932458	+	1	15	0.06666666666666667	0.04630136123205825	false
1	15933310	+	2	34	0.058823529411764705	0.005223442580188635	false
1	15933327	+	1	35	0.02857142857142857	0.10471897537792957	false
1	15947095	-	1	43	0.023255813953488372	0.12707151268444	false
1	16014201	-	0	30	0.0	1.0	false
1	16124698	-	1	44	0.022727272727272728	0.1298260509053224	false
1	16137860	-	1	31	0.03225806451612903	0.09332897623135951	false
1	16150942	-	1	42	0.023809523809523808	0.12430825496463653	false
1	16205406	-	2	60	0.03333333333333333	0.015612409996168931	false
1	16315323	-	2	43	0.046511627906976744	0.008251430732890613	false
1	16396171	+	13	576	0.022569444444444444	6.392077763260231e-8	true
1	16396655	+	305	370	0.8243243243243243	0.0	true
1	16459655	+	3	90	0.03333333333333333	0.00300792454956742	false
1	16966026	+	1	37	0.02702702702702703	0.1103602047619444	false
1	16986879	-	1	27	0.037037037037037035	0.08179407053925687	false
1	16987123	-	21	117	0.1794871794871795	1.7734118459853967e-30	true
1	16992296	-	1	57	0.017543859649122806	0.16485397477945035	false
1	16997163	-	2	60	0.03333333333333333	0.015612409996168931	false
1	16997164	-	1	60	0.016666666666666666	0.17273499907506326	false
1	17018851	-	1	39	0.02564102564102564	0.11596588835856081	false
1	17033138	-	15	596	0.025167785234899327	1.5004921435182358e-9	true
1	17409083	-	1	38	0.02631578947368421	0.11316747575196232	false
1	17627488	+	0	17	0.0	1.0	false
1	17825808	+	1	90	0.011111111111111112	0.24756848637179996	false
1	18102838	+	0	60	0.0	1.0	false
1	18872033	-	5	14	0.35714285714285715	6.116826442258978e-10	true
1	18890046	-	2	42	0.047619047619047616	0.00788405251101535	false
1	19139211	-	2	48	0.041666666666666664	0.010200701627338372	false
1	19141451	-	1	40	0.025	0.11875547053449438	false
1	19156287	-	1	63	0.015873015873015872	0.18054165249172527	false
1	19156362	-	1	81	0.012345679012345678	0.22585862610592078	false
1	19156856	-	1	41	0.024390243902439025	0.12153625014431224	false
1	19161010	-	2	40	0.05	0.007172183497151615	false
1	19164377	-	1	36	0.027777777777777776	0.10754404734726802	false
1	19222772	-	2	30	0.06666666666666667	0.004084255400476248	false
1	19230876	-	4	58	0.06896551724137931	0.00003671243482364295	true
1	19239944	-	1	50	0.02	0.14617170550316327	false
1	19306126	-	6	203	0.029556650246305417	0.00005239485426254797	true
1	19311960	-	31	261	0.11877394636015326	2.2936276797208818e-38	true
1	19644378	+	1	52	0.019230769230769232	0.15155173828767596	false
1	19657078	+	0	13	0.0	1.0	false
1	19657480	+	1	25	0.04	0.07597170254540542	false
1	19911654	+	1	26	0.038461538461538464	0.07888748694183725	false
1	20485522	-	1	16	0.0625	0.049310770811264865	false
1	20485523	-	9	16	0.5625	3.4786605711900884e-19	true
1	20500246	-	3	67	0.04477611940298507	0.0012943897542481994	false
1	20633920	+	2	138	0.014492753623188406	0.07105301655684676	false
1	20652451	-	10	121	0.08264462809917356	9.0069066958056e-12	true
1	20652513	-	14	419	0.03341288782816229	1.3959860355886795e-10	true
1	20744004	-	2	46	0.043478260869565216	0.009398721554149381	false
1	20754311	-	1	45	0.022222222222222223	0.13257189714178613	false
1	20754470	-	1	41	0.024390243902439025	0.12153625014431224	false
1	20879460	-	0	52	0.0	1.0	false
1	21217549	-	1	50	0.02	0.14617170550316327	false
1	21217646	-	1	39	0.02564102564102564	0.11596588835856081	false
1	21217834	-	11	139	0.07913669064748201	1.3323535295652468e-12	true
1	21221770	-	0	25	0.0	1.0	false
1	21575827	+	1	15	0.06666666666666667	0.04630136123205825	false
1	21617397	-	1	45	0.022222222222222223	0.13257189714178613	false
1	21887482	-	1	12	0.08333333333333333	0.037215854007142876	false
1	22527066	+	2	32	0.0625	0.004637564763116385	false
1	23030584	+	0	45	0.0	1.0	false
1	23085099	-	1	43	0.023255813953488372	0.12707151268444	false
1	23088739	-	0	52	0.0	1.0	false
1	23384401	-	0	38	0.0	1.0	false
1	23387363	-	2	36	0.05555555555555555	0.005841456451082919	false
1	23387375	-	1	47	0.02127659574468085	0.1380376232856298	false
1	23455992	-	1	34	0.029411764705882353	0.10188496063487971	false
1	23508284	-	1	51	0.0196078431372549	0.14886597279474284	false
1	23509583	-	2	19	0.10526315789473684	0.00164293903913313	false
1	23530578	-	0	35	0.0	1.0	false
1	23554816	-	1	10	0.1	0.031110814367605166	false
1	23558636	-	1	34	0.029411764705882353	0.10188496063487971	false
1	23802415	-	1	16	0.0625	0.049310770811264865	false
1	23969325	-	0	37	0.0	1.0	false
1	23976989	-	1	99	0.010101010101010102	0.2686695198152692	false
1	23977046	-	1	24	0.041666666666666664	0.07304668822480478	false
1	23978221	-	0	33	0.0	1.0	false
1	24419317	+	0	12	0.0	1.0	false
1	24456229	+	2	16	0.125	0.0011602175439590185	false
1	24841566	+	1	35	0.02857142857142857	0.10471897537792957	false
1	25246985	-	2	62	0.03225806451612903	0.016610687900978117	false
1	25362199	+	2	53	0.03773584905660377	0.012332631152369494	false
1	25484211	+	1	46	0.021739130434782608	0.13530907882151139	false
1	25557228	+	1	38	0.02631578947368421	0.11316747575196232	false
1	25812712	+	1	35	0.02857142857142857	0.10471897537792957	false
1	25815926	+	2	24	0.08333333333333333	0.002624125133880729	false
1	25816265	+	1	69	0.014492753623188406	0.195934647328704	false
1	25817130	+	2	58	0.034482758620689655	0.01464101260078028	false
1	25960530	-	0	19	0.0	1.0	false
1	25961659	-	2	33	0.06060606060606061	0.004926459737709549	false
1	25998036	-	0	28	0.0	1.0	false
1	26255791	+	0	39	0.0	1.0	false
1	26278420	+	1	46	0.021739130434782608	0.13530907882151139	false
1	26281227	+	0	32	0.0	1.0	false
1	26281521	+	2	48	0.041666666666666664	0.010200701627338372	false
1	26284794	-	2	11	0.18181818181818182	0.0005373787150320301	true
1	26560844	+	1	59	0.01694915254237288	0.1701162892570817	false
1	26561570	+	3	77	0.03896103896103896	0.001930731136564805	false
1	26732729	+	1	33	0.030303030303030304	0.09904197480974175	false
1	26766471	+	0	30	0.0	1.0	false
1	26772557	+	0	28	0.0	1.0	false
1	26774850	+	1	48	0.020833333333333332	0.14075755778899773	false
1	26779818	+	1	52	0.019230769230769232	0.15155173828767596	false
1	26779841	+	2	30	0.06666666666666667	0.004084255400476248	false
1	26779928	+	0	52	0.0	1.0	false
1	26780141	+	1	30	0.03333333333333333	0.09045890641217495	false
1	26826836	+	1	40	0.025	0.11875547053449438	false
1	26826862	+	0	45	0.0	1.0	false
1	26826863	+	2	45	0.044444444444444446	0.00900881650091653	false
1	26826901	+	1	32	0.03125	0.09618998950452864	false
1	26854816	+	0	45	0.0	1.0	false
1	26863148	+	2	46	0.043478260869565216	0.009398721554149381	false
1	26879705	-	8	125	0.064	8.329235416212729e-9	true
1	27006060	-	3	55	0.05454545454545454	0.0007291209997662552	true
1	27006112	-	3	62	0.04838709677419355	0.0010339521505923505	false
1	27006874	-	0	54	0.0	1.0	false
1	27292264	+	2	51	0.0392156862745098	0.011458340924184652	false
1	27294042	+	0	41	0.0	1.0	false
1	27405039	-	1	35	0.02857142857142857	0.10471897537792957	false
1	27409714	-	0	61	0.0	1.0	false
1	27550612	-	1	10	0.1	0.031110814367605166	false
1	27550649	-	1	11	0.09090909090909091	0.034168157932862486	false
1	28259732	+	0	47	0.0	1.0	false
1	28334752	+	1	42	0.023809523809523808	0.12430825496463653	false
1	28496868	+	2	52	0.038461538461538464	0.011891932655154907	false
1	28536007	+	11	149	0.0738255033557047	2.85816257362314e-12	true
1	28716477	+	2	9	0.2222222222222222	0.0003532204199066452	false
1	28742930	+	2	83	0.024096385542168676	0.02862276876491221	false
1	29117348	+	0	62	0.0	1.0	false
1	29148869	-	1	101	0.009900990099009901	0.2732776851631111	false
1	29154719	-	5	149	0.03355704697986577	0.00012271534970155945	true
1	29181768	-	1	52	0.019230769230769232	0.15155173828767596	false
1	29216106	-	1	68	0.014705882352941176	0.19338937606618845	false
1	29315444	+	0	29	0.0	1.0	false
1	30932317	-	0	47	0.0	1.0	false
1	30932493	-	2	56	0.03571428571428571	0.013696876754221389	false
1	30966165	-	1	28	0.03571428571428571	0.08469148237091603	false
1	30981400	-	0	35	0.0	1.0	false
1	31296658	-	0	39	0.0	1.0	false
1	31423742	+	0	52	0.0	1.0	false
1	31424844	+	8	96	0.08333333333333333	1.0184187400049044e-9	true
1	31434595	+	1	24	0.041666666666666664	0.07304668822480478	false
1	31488635	-	3	7	0.42857142857142855	1.0893395994806565e-6	false
1	31635482	-	57	139	0.41007194244604317	1.082941403513079e-103	true
1	31655320	-	1	33	0.030303030303030304	0.09904197480974175	false
1	31658500	-	0	41	0.0	1.0	false
1	31731314	-	2	24	0.08333333333333333	0.002624125133880729	false
1	31738218	-	1	25	0.04	0.07597170254540542	false
1	31908236	-	2	15	0.13333333333333333	0.0010173231195136781	false
1	31911804	-	1	36	0.027777777777777776	0.10754404734726802	false
1	32075706	+	2	35	0.05714285714285714	0.005528459371184834	false
1	32175420	+	2	51	0.0392156862745098	0.011458340924184652	false
1	32195884	+	1	29	0.034482758620689655	0.08757975137845167	false
1	32197375	+	6	55	0.10909090909090909	2.5067286483066944e-8	true
1	32333461	+	0	30	0.0	1.0	false
1	32334178	-	2	51	0.0392156862745098	0.011458340924184652	false
1	32336019	-	30	424	0.07075471698113207	2.4556017227563845e-30	true
1	32378267	-	0	32	0.0	1.0	false
1	32378754	-	0	43	0.0	1.0	false
1	32383852	-	2	54	0.037037037037037035	0.012780387247435304	false
1	32394093	-	2	66	0.030303030303030304	0.018686379647145732	false
1	32621874	-	2	30	0.06666666666666667	0.004084255400476248	false
1	32741868	+	2	26	0.07692307692307693	0.0030770926346097797	false
1	32741869	+	0	28	0.0	1.0	false
1	32741945	+	2	49	0.04081632653061224	0.010612675638407077	false
1	32741998	+	3	28	0.10714285714285714	0.00009702362700937682	true
1	32742060	+	2	52	0.038461538461538464	0.011891932655154907	false
1	32772063	+	2	39	0.05128205128205128	0.006827796701219699	false
1	32773015	+	2	46	0.043478260869565216	0.009398721554149381	false
1	32775814	-	23	459	0.05010893246187364	2.962259980542748e-20	true
1	32810745	-	5	251	0.0199203187250996	0.0013138269313599296	false
1	32894876	-	0	5	0.0	1.0	false
1	32945625	-	3	28	0.10714285714285714	0.00009702362700937682	true
1	33011353	-	0	51	0.0	1.0	false
1	33012407	-	1	38	0.02631578947368421	0.11316747575196232	false
1	33328933	-	2	56	0.03571428571428571	0.013696876754221389	false
1	35179635	-	1	25	0.04	0.07597170254540542	false
1	35192471	-	2	82	0.024390243902439025	0.027990685337332896	false
1	35192634	-	10	228	0.043859649122807015	4.488499268678037e-9	true
1	35387162	+	2	53	0.03773584905660377	0.012332631152369494	false
1	35392308	+	1	36	0.027777777777777776	0.10754404734726802	false
1	35419777	+	0	31	0.0	1.0	false
1	35433950	-	2	56	0.03571428571428571	0.013696876754221389	false
1	35434604	-	1	36	0.027777777777777776	0.10754404734726802	false
1	35434807	-	1	53	0.018867924528301886	0.15422902880950878	false
1	35451743	-	1	38	0.02631578947368421	0.11316747575196232	false
1	35506722	-	1	69	0.014492753623188406	0.195934647328704	false
1	35560697	+	0	61	0.0	1.0	false
1	35563869	+	0	39	0.0	1.0	false
1	35565373	+	26	71	0.36619718309859156	1.4540728431622191e-46	true
1	35565553	+	1	23	0.043478260869565216	0.07011241476268293	false
1	35718708	-	1	46	0.021739130434782608	0.13530907882151139	false
1	35718841	-	1	21	0.047619047619047616	0.06421597308173534	false
1	35760644	-	1	36	0.027777777777777776	0.10754404734726802	false
1	35931338	+	2	24	0.08333333333333333	0.002624125133880729	false
1	36089029	+	1	56	0.017857142857142856	0.16221031755564888	false
1	36091770	+	2	41	0.04878048780487805	0.007524286141780911	false
1	36156227	+	1	77	0.012987012987012988	0.21600979725165095	false
1	36180761	+	18	82	0.21951219512195122	4.648767192900863e-28	true
1	36339941	-	2	23	0.08695652173913043	0.002410490752573493	false
1	36355398	-	0	40	0.0	1.0	false
1	36464298	-	2	49	0.04081632653061224	0.010612675638407077	false
1	37537078	-	1	52	0.019230769230769232	0.15155173828767596	false
1	37682281	-	2	79	0.02531645569620253	0.026128996995657836	false
1	37708686	+	1	52	0.019230769230769232	0.15155173828767596	false
1	37807919	+	7	175	0.04	1.7321458343924e-6	true
1	37808098	+	12	78	0.15384615384615385	3.4920192510946017e-17	true
1	37997740	-	2	63	0.031746031746031744	0.017119788987529874	false
1	38005464	-	1	50	0.02	0.14617170550316327	false
1	38838695	-	1	40	0.025	0.11875547053449438	false
1	38991487	+	24	168	0.14285714285714285	4.5023589546087896e-32	true
1	39424073	+	2	49	0.04081632653061224	0.010612675638407077	false
1	39444803	+	1	43	0.023255813953488372	0.12707151268444	false
1	39447725	+	3	34	0.08823529411764706	0.0001747342580441725	true
1	39452207	+	2	49	0.04081632653061224	0.010612675638407077	false
1	39452295	+	0	29	0.0	1.0	false
1	39841220	-	0	33	0.0	1.0	false
1	40133332	+	1	43	0.023255813953488372	0.12707151268444	false
1	40980141	+	8	12	0.6666666666666666	4.811573092661633e-18	true
1	41028080	-	13	27	0.48148148148148145	5.920603856999878e-26	true
1	42178502	-	0	29	0.0	1.0	false
1	42766676	-	44	115	0.3826086956521739	9.455474530889266e-79	true
1	42766794	-	2	48	0.041666666666666664	0.010200701627338372	false
1	42926580	-	1	46	0.021739130434782608	0.13530907882151139	false
1	42931123	-	2	24	0.08333333333333333	0.002624125133880729	false
1	43362243	+	1	52	0.019230769230769232	0.15155173828767596	false
1	43363009	+	1	50	0.02	0.14617170550316327	false
1	43363750	-	1	47	0.02127659574468085	0.1380376232856298	false
1	43364126	-	0	25	0.0	1.0	false
1	43453669	-	3	50	0.06	0.0005511621181617231	true
1	43453698	-	6	17	0.35294117647058826	1.1859493816296302e-11	true
1	43453750	-	1	12	0.08333333333333333	0.037215854007142876	false
1	43453825	-	1	46	0.021739130434782608	0.13530907882151139	false
1	43453841	-	0	35	0.0	1.0	false
1	43553528	+	1	44	0.022727272727272728	0.1298260509053224	false
1	43553634	+	1	47	0.02127659574468085	0.1380376232856298	false
1	43553828	+	1	38	0.02631578947368421	0.11316747575196232	false
1	43578908	+	0	42	0.0	1.0	false
1	43591170	+	11	22	0.5	2.1105206848302709e-22	true
1	43591207	+	2	26	0.07692307692307693	0.0030770926346097797	false
1	43591277	+	4	74	0.05405405405405406	0.00009564392744266223	true
1	43591366	+	1	43	0.023255813953488372	0.12707151268444	false
1	43591936	+	0	57	0.0	1.0	false
1	43605600	+	0	45	0.0	1.0	false
1	43606448	+	1	44	0.022727272727272728	0.1298260509053224	false
1	43606449	+	1	44	0.022727272727272728	0.1298260509053224	false
1	43606869	+	3	52	0.057692307692307696	0.0006185476499286361	true
1	43613632	+	1	25	0.04	0.07597170254540542	false
1	43617823	+	2	76	0.02631578947368421	0.024320053343087237	false
1	43618711	+	1	56	0.017857142857142856	0.16221031755564888	false
1	43622129	+	6	70	0.08571428571428572	1.0887614021350345e-7	true
1	43655616	+	1	42	0.023809523809523808	0.12430825496463653	false
1	43666460	+	1	39	0.02564102564102564	0.11596588835856081	false
1	43667010	+	0	41	0.0	1.0	false
1	43671633	+	1	40	0.025	0.11875547053449438	false
1	43947227	+	3	25	0.12	0.0000686020740315409	true
1	43949990	+	1	70	0.014285714285714285	0.1984718869516557	false
1	43950130	+	3	42	0.07142857142857142	0.0003289587570919475	true
1	43958491	+	2	72	0.027777777777777776	0.02199220728369274	false
1	43972171	+	3	29	0.10344827586206896	0.00010796356576649116	true
1	43973051	+	1	21	0.047619047619047616	0.06421597308173534	false
1	43979321	+	3	77	0.03896103896103896	0.001930731136564805	false
1	43979323	+	4	65	0.06153846153846154	0.00005756361700921679	true
1	43981150	+	1	57	0.017543859649122806	0.16485397477945035	false
1	43986338	+	2	22	0.09090909090909091	0.002205497964979147	false
1	43986502	+	2	34	0.058823529411764705	0.005223442580188635	false
1	43990843	+	2	52	0.038461538461538464	0.011891932655154907	false
1	43996058	+	2	46	0.043478260869565216	0.009398721554149381	false
1	44001489	-	2	46	0.043478260869565216	0.009398721554149381	false
1	44008437	-	1	41	0.024390243902439025	0.12153625014431224	false
1	44217256	+	1	35	0.02857142857142857	0.10471897537792957	false
1	44217289	+	1	47	0.02127659574468085	0.1380376232856298	false
1	44217986	+	0	17	0.0	1.0	false
1	44355000	-	3	18	0.16666666666666666	0.000024744699861029724	true
1	44651288	+	1	42	0.023809523809523808	0.12430825496463653	false
1	45004324	-	1	45	0.022222222222222223	0.13257189714178613	false
1	45340190	+	2	31	0.06451612903225806	0.004356811836638346	false
1	45567983	+	2	95	0.021052631578947368	0.036639627480054886	false
1	45570047	+	0	31	0.0	1.0	false
1	45618640	+	0	22	0.0	1.0	false
1	45630533	-	0	38	0.0	1.0	false
1	45824523	+	1	48	0.020833333333333332	0.14075755778899773	false
1	46027792	+	1	45	0.022222222222222223	0.13257189714178613	false
1	46030727	+	0	37	0.0	1.0	false
1	46031458	+	1	58	0.017241379310344827	0.1674892899053919	false
1	46041067	-	1	47	0.02127659574468085	0.1380376232856298	false
1	46041288	-	5	53	0.09433962264150944	7.913960861184181e-7	true
1	46042418	-	2	38	0.05263157894736842	0.006491178131281595	false
1	46132288	-	1	20	0.05	0.06125374596459475	false
1	46132306	-	0	23	0.0	1.0	false
1	46188760	-	1	33	0.030303030303030304	0.09904197480974175	false
1	46188858	-	3	42	0.07142857142857142	0.0003289587570919475	true
1	46192531	-	3	199	0.01507537688442211	0.025737864225158395	false
1	46195814	-	2	101	0.019801980198019802	0.04093307886782327	false
1	46250039	+	0	26	0.0	1.0	false
1	46278076	+	1	48	0.020833333333333332	0.14075755778899773	false
1	46279221	-	5	60	0.08333333333333333	1.4787648019816752e-6	true
1	46286302	-	5	128	0.0390625	0.00005996435424948639	true
1	46347075	+	3	49	0.061224489795918366	0.0005193123672236783	true
1	46675637	-	2	15	0.13333333333333333	0.0010173231195136781	false
1	50539720	-	0	42	0.0	1.0	false
1	50596206	-	2	42	0.047619047619047616	0.00788405251101535	false
1	50959793	-	1	77	0.012987012987012988	0.21600979725165095	false
1	50968954	+	0	26	0.0	1.0	false
1	51236583	+	14	107	0.1308411214953271	8.97315588352863e-19	true
1	51251139	-	4	12	0.3333333333333333	4.809580524972774e-8	true
1	52237662	+	1	13	0.07692307692307693	0.04025393303324095	false
1	52355798	-	15	79	0.189873417721519	1.3660181936690374e-22	true
