ref	pos	strand	u	d	ur	pval	passed
1	1390294	-	0	36	0.0	1.0	false
1	1391358	-	1	41	0.024390243902439025	0.12017451672540876	false
1	1391490	-	2	42	0.047619047619047616	0.007704657028135684	false
1	1391842	-	0	13	0.0	1.0	false
1	1496199	+	0	35	0.0	1.0	false
1	1534592	+	1	46	0.021739130434782608	0.1338050915732516	false
1	1541674	-	5	92	0.05434782608695652	0.000011562827796056217	true
1	1598647	-	0	17	0.0	1.0	false
1	1599289	-	0	45	0.0	1.0	false
1	1599638	-	2	54	0.037037037037037035	0.012493259482171743	false
1	1599672	-	2	42	0.047619047619047616	0.007704657028135684	false
1	1599903	-	1	36	0.027777777777777776	0.10632944907822577	false
1	1616557	+	0	20	0.0	1.0	false
1	1626909	+	1	19	0.05263157894736842	0.05760593704693564	false
1	1626925	+	2	22	0.09090909090909091	0.002154246257351952	false
1	1627738	+	1	22	0.045454545454545456	0.06639322353369848	false
1	1629136	+	1	16	0.0625	0.048735942930208165	false
1	1665184	-	0	40	0.0	1.0	false
1	1665190	-	2	34	0.058823529411764705	0.005103579229469342	false
1	1752446	-	3	73	0.0410958904109589	0.0016015726480746414	false
1	1754097	-	3	59	0.05084745762711865	0.0008647304169462381	true
1	1778329	-	0	43	0.0	1.0	false
1	1786944	-	0	54	0.0	1.0	false
1	2050483	+	1	5	0.2	0.015492361959228181	false
1	2050554	+	0	11	0.0	1.0	false
1	2050585	+	5	13	0.38461538461538464	3.713819972584979e-10	true
1	2189610	-	0	39	0.0	1.0	false
1	2193835	-	2	79	0.02531645569620253	0.02555749560725687	false
1	2303939	+	1	36	0.027777777777777776	0.10632944907822577	false
1	2307843	+	2	34	0.058823529411764705	0.005103579229469342	false
1	2403890	+	0	40	0.0	1.0	false
1	2404977	+	1	24	0.041666666666666664	0.07220584697843217	false
1	2404994	+	0	13	0.0	1.0	false
1	2408700	-	1	46	0.021739130434782608	0.1338050915732516	false
1	3474759	+	1	41	0.024390243902439025	0.12017451672540876	false
1	3625114	+	0	16	0.0	1.0	false
1	3631035	-	1	40	0.025	0.11742276987107214	false
1	3631460	-	0	18	0.0	1.0	false
1	3635016	-	1	68	0.014705882352941176	0.19131456375218017	false
1	3647468	-	2	57	0.03508771929824561	0.013848282295760142	false
1	3647495	-	0	37	0.0	1.0	false
1	3650045	-	1	7	0.14285714285714285	0.021621893495037188	false
1	3815234	-	1	33	0.030303030303030304	0.09791805002491538	false
1	3823425	-	1	50	0.02	0.14455735142829204	false
1	3839645	-	1	51	0.0196078431372549	0.14722449662183928	false
1	3884219	+	5	11	0.45454545454545453	1.3401175500741427e-10	true
1	3884220	+	9	11	0.8181818181818182	1.5227332021020805e-21	true
1	5863076	-	1	16	0.0625	0.048735942930208165	false
1	5865230	-	2	9	0.2222222222222222	0.00034490017562735856	false
1	6099974	+	12	95	0.12631578947368421	3.631691583590669e-16	true
1	6221386	-	14	126	0.1111111111111111	8.158540040237449e-18	true
1	6581230	+	3	35	0.08571428571428572	0.00018408592213958977	true
1	6587523	+	2	40	0.05	0.007008640574549309	false
1	6591244	-	1	62	0.016129032258064516	0.17601991719677448	false
1	6592052	-	0	31	0.0	1.0	false
1	6592054	-	1	31	0.03225806451612903	0.09226651334038276	false
1	6614086	+	2	24	0.08333333333333333	0.002563272883936338	false
1	7961763	+	1	41	0.024390243902439025	0.12017451672540876	false
1	8878997	-	3	42	0.07142857142857142	0.0003176690870347484	true
1	9595968	+	1	62	0.016129032258064516	0.17601991719677448	false
1	9602792	+	1	30	0.03333333333333333	0.08942748126643674	false
1	9603434	+	1	12	0.08333333333333333	0.03677928125399637	false
1	9604640	+	1	23	0.043478260869565216	0.0693040730578282	false
1	9604801	+	0	45	0.0	1.0	false
1	9689622	+	1	15	0.06666666666666667	0.04576076441305178	false
1	9689635	+	2	16	0.125	0.0011330866557060313	false
1	9729453	-	2	48	0.041666666666666664	0.009970063526502482	false
1	10033216	+	1	44	0.022727272727272728	0.1283783869362013	false
1	10180706	+	2	35	0.05714285714285714	0.005401730339004477	false
1	10180713	+	1	48	0.020833333333333332	0.1391980096189916	false
1	10296586	+	1	57	0.017543859649122806	0.16305364126682206	false
1	10337114	+	2	17	0.11764705882352941	0.0012815054065406348	false
1	10378617	+	0	32	0.0	1.0	false
1	10379358	+	2	22	0.09090909090909091	0.002154246257351952	false
1	10379873	+	5	18	0.2777777777777778	2.440488084930393e-9	true
1	10380739	+	0	21	0.0	1.0	false
1	10442570	+	1	36	0.027777777777777776	0.10632944907822577	false
1	10458821	-	1	46	0.021739130434782608	0.1338050915732516	false
1	10462492	-	1	43	0.023255813953488372	0.1256522985499076	false
1	10629560	+	2	27	0.07407407407407407	0.0032396511746094854	false
1	10630149	+	0	17	0.0	1.0	false
1	10630313	+	5	65	0.07692307692307693	2.082629721745863e-6	true
1	11012737	+	0	49	0.0	1.0	false
1	11020527	+	0	89	0.0	1.0	false
1	11130635	-	0	8	0.0	1.0	false
1	11257012	-	1	31	0.03225806451612903	0.09226651334038276	false
1	11273427	+	1	37	0.02702702702702703	0.1091157832860016	false
1	11287098	+	0	34	0.0	1.0	false
1	11287233	+	1	34	0.029411764705882353	0.1007306097459895	false
1	11648687	-	1	37	0.02702702702702703	0.1091157832860016	false
1	11654350	-	1	43	0.023255813953488372	0.1256522985499076	false
1	11654405	-	1	35	0.02857142857142857	0.10353440031678318	false
1	11662049	+	0	34	0.0	1.0	false
1	11680862	-	1	5	0.2	0.015492361959228181	false
1	11750716	+	1	41	0.024390243902439025	0.12017451672540876	false
1	11837137	+	0	26	0.0	1.0	false
1	11975276	+	8	174	0.04597701149425287	9.984303246337071e-8	true
1	11982099	+	2	33	0.06060606060606061	0.004813292197661948	false
1	12283701	+	1	15	0.06666666666666667	0.04576076441305178	false
1	12378553	+	0	13	0.0	1.0	false
1	12456121	+	0	8	0.0	1.0	false
1	12568052	-	2	30	0.06666666666666667	0.0039901378942699475	false
1	12578955	-	1	28	0.03571428571428571	0.08372275123199568	false
1	13782583	+	2	11	0.18181818181818182	0.000524746850403179	true
1	15410053	+	1	8	0.125	0.02467233348489912	false
1	15429469	+	1	36	0.027777777777777776	0.10632944907822577	false
1	15492713	-	1	31	0.03225806451612903	0.09226651334038276	false
1	15572332	-	1	38	0.02631578947368421	0.11189343011081576	false
1	15660464	+	0	29	0.0	1.0	false
1	15663856	+	0	35	0.0	1.0	false
1	15663875	+	0	44	0.0	1.0	false
1	15725367	+	0	43	0.0	1.0	false
1	15734091	+	0	42	0.0	1.0	false
1	15930185	+	1	35	0.02857142857142857	0.10353440031678318	false
1	15930934	+	2	29	0.06896551724137931	0.0037318307483355643	false
1	15932458	+	1	21	0.047619047619047616	0.06347327002113728	false
1	15933310	+	1	25	0.04	0.07509857359191625	false
1	15933327	+	1	32	0.03125	0.09509669372711982	false
1	15947095	-	1	29	0.034482758620689655	0.08657956982069784	false
1	16014201	-	1	19	0.05263157894736842	0.05760593704693564	false
1	16124698	-	0	29	0.0	1.0	false
1	16137860	-	0	34	0.0	1.0	false
1	16150942	-	1	30	0.03333333333333333	0.08942748126643674	false
1	16205406	-	0	33	0.0	1.0	false
1	16315323	-	0	35	0.0	1.0	false
1	16396171	+	13	481	0.02702702702702703	6.847913225999467e-9	true
1	16396655	+	276	337	0.8189910979228486	0.0	true
1	16459655	+	1	50	0.02	0.14455735142829204	false
1	16966026	+	1	25	0.04	0.07509857359191625	false
1	16986879	-	2	35	0.05714285714285714	0.005401730339004477	false
1	16987123	-	12	81	0.14814814814814814	4.892387472194721e-17	true
1	16992296	-	0	23	0.0	1.0	false
1	16997163	-	7	59	0.11864406779661017	8.478318014153671e-10	true
1	16997164	-	3	62	0.04838709677419355	0.0009990242429943348	true
1	17018851	-	1	34	0.029411764705882353	0.1007306097459895	false
1	17033138	-	12	605	0.019834710743801654	6.936061928479444e-7	false
1	17409083	-	1	27	0.037037037037037035	0.08085699764230266	false
1	17627488	+	2	30	0.06666666666666667	0.0039901378942699475	false
1	17825808	+	2	68	0.029411764705882353	0.019325640903394687	false
1	18102838	+	1	25	0.04	0.07509857359191625	false
1	18872033	-	2	17	0.11764705882352941	0.0012815054065406348	false
1	18890046	-	0	32	0.0	1.0	false
1	19139211	-	1	35	0.02857142857142857	0.10353440031678318	false
1	19141451	-	1	41	0.024390243902439025	0.12017451672540876	false
1	19156287	-	1	54	0.018518518518518517	0.15517614121687798	false
1	19156362	-	2	53	0.03773584905660377	0.012055267738615701	false
1	19156856	-	3	41	0.07317073170731707	0.0002956656749226834	true
1	19161010	-	1	47	0.02127659574468085	0.13650576074206475	false
1	19164377	-	0	21	0.0	1.0	false
1	19222772	-	0	47	0.0	1.0	false
1	19230876	-	1	36	0.027777777777777776	0.10632944907822577	false
1	19239944	-	1	45	0.022222222222222223	0.13109597577720253	false
1	19306126	-	1	124	0.008064516129032258	0.32105682314358963	false
1	19311960	-	17	151	0.11258278145695365	2.038652800925028e-21	true
1	19644378	+	2	37	0.05405405405405406	0.0060214175982959165	false
1	19657078	+	1	25	0.04	0.07509857359191625	false
1	19657480	+	2	15	0.13333333333333333	0.0009935088937297984	true
1	19911654	+	1	23	0.043478260869565216	0.0693040730578282	false
1	20485522	-	2	17	0.11764705882352941	0.0012815054065406348	false
1	20485523	-	9	18	0.5	1.3198807280803559e-18	true
1	20500246	-	1	45	0.022222222222222223	0.13109597577720253	false
1	20633920	+	3	117	0.02564102564102564	0.0060519293255817475	false
1	20652451	-	13	120	0.10833333333333334	1.6902078537138745e-16	true
1	20652513	-	11	376	0.02925531914893617	4.387685843304487e-8	true
1	20744004	-	2	39	0.05128205128205128	0.006671942052770507	false
1	20754311	-	0	34	0.0	1.0	false
1	20754470	-	1	41	0.024390243902439025	0.12017451672540876	false
1	20879460	-	3	42	0.07142857142857142	0.0003176690870347484	true
1	21217549	-	0	35	0.0	1.0	false
1	21217646	-	1	26	0.038461538461538464	0.07798228110646216	false
1	21217834	-	15	125	0.12	1.6805100183554563e-19	true
1	21221770	-	0	24	0.0	1.0	false
1	21575827	+	0	21	0.0	1.0	false
1	21617397	-	1	47	0.02127659574468085	0.13650576074206475	false
1	21887482	-	1	6	0.16666666666666666	0.018561912932861756	false
1	22527066	+	1	29	0.034482758620689655	0.08657956982069784	false
1	23030584	+	2	63	0.031746031746031744	0.016738847556407293	false
1	23085099	-	1	29	0.034482758620689655	0.08657956982069784	false
1	23088739	-	1	31	0.03225806451612903	0.09226651334038276	false
1	23384401	-	1	31	0.03225806451612903	0.09226651334038276	false
1	23387363	-	0	32	0.0	1.0	false
1	23387375	-	3	41	0.07317073170731707	0.0002956656749226834	true
1	23455992	-	1	25	0.04	0.07509857359191625	false
1	23508284	-	2	37	0.05405405405405406	0.0060214175982959165	false
1	23509583	-	1	16	0.0625	0.048735942930208165	false
1	23530578	-	1	31	0.03225806451612903	0.09226651334038276	false
1	23554816	-	1	9	0.1111111111111111	0.027713262648558088	false
1	23558636	-	0	30	0.0	1.0	false
1	23802415	-	0	12	0.0	1.0	false
1	23969325	-	1	48	0.020833333333333332	0.1391980096189916	false
1	23976989	-	3	82	0.036585365853658534	0.002233464689497759	false
1	23977046	-	1	11	0.09090909090909091	0.033766707018278365	false
1	23978221	-	3	32	0.09375	0.00014048449589499701	true
1	24419317	+	1	15	0.06666666666666667	0.04576076441305178	false
1	24456229	+	1	17	0.058823529411764705	0.051701845275437384	false
1	24841566	+	1	55	0.01818181818181818	0.15781017857532578	false
1	25246985	-	1	38	0.02631578947368421	0.11189343011081576	false
1	25362199	+	2	63	0.031746031746031744	0.016738847556407293	false
1	25484211	+	2	49	0.04081632653061224	0.01037297738153186	false
1	25557228	+	1	37	0.02702702702702703	0.1091157832860016	false
1	25812712	+	1	22	0.045454545454545456	0.06639322353369848	false
1	25815926	+	1	21	0.047619047619047616	0.06347327002113728	false
1	25816265	+	3	44	0.06818181818181818	0.00036478036359702606	true
1	25817130	+	1	51	0.0196078431372549	0.14722449662183928	false
1	25960530	-	0	18	0.0	1.0	false
1	25961659	-	1	30	0.03333333333333333	0.08942748126643674	false
1	25998036	-	2	19	0.10526315789473684	0.001604640194434631	false
1	26255791	+	2	41	0.04878048780487805	0.007352895697607072	false
1	26278420	+	1	32	0.03125	0.09509669372711982	false
1	26281227	+	1	31	0.03225806451612903	0.09226651334038276	false
1	26281521	+	0	41	0.0	1.0	false
1	26284794	-	2	13	0.15384615384615385	0.0007411036211473675	true
1	26560844	+	0	51	0.0	1.0	false
1	26561570	+	2	62	0.03225806451612903	0.01624067923704133	false
1	26732729	+	2	30	0.06666666666666667	0.0039901378942699475	false
1	26766471	+	1	28	0.03571428571428571	0.08372275123199568	false
1	26772557	+	2	23	0.08695652173913043	0.0023545340028449627	false
1	26774850	+	1	27	0.037037037037037035	0.08085699764230266	false
1	26779818	+	1	50	0.02	0.14455735142829204	false
1	26779841	+	2	32	0.0625	0.0045309213515336375	false
1	26779928	+	1	39	0.02564102564102564	0.11466241663865907	false
1	26780141	+	3	20	0.15	0.00003320544093303522	true
1	26826836	+	6	36	0.16666666666666666	1.651353536051194e-9	true
1	26826862	+	2	28	0.07142857142857142	0.003481650720590556	false
1	26826863	+	2	27	0.07407407407407407	0.0032396511746094854	false
1	26826901	+	0	23	0.0	1.0	false
1	26854816	+	4	42	0.09523809523809523	9.621317465835922e-6	true
1	26863148	+	1	38	0.02631578947368421	0.11189343011081576	false
1	26879705	-	3	90	0.03333333333333333	0.002908564597345317	false
1	27006060	-	0	44	0.0	1.0	false
1	27006112	-	1	55	0.01818181818181818	0.15781017857532578	false
1	27006874	-	2	42	0.047619047619047616	0.007704657028135684	false
1	27292264	+	1	47	0.02127659574468085	0.13650576074206475	false
1	27294042	+	3	40	0.075	0.0002746701389732852	true
1	27405039	-	1	46	0.021739130434782608	0.1338050915732516	false
1	27409714	-	0	53	0.0	1.0	false
1	27550612	-	2	10	0.2	0.00043023073115532105	true
1	27550649	-	2	15	0.13333333333333333	0.0009935088937297984	true
1	28259732	+	1	37	0.02702702702702703	0.1091157832860016	false
1	28334752	+	0	39	0.0	1.0	false
1	28496868	+	0	31	0.0	1.0	false
1	28536007	+	9	155	0.05806451612903226	2.0766364206900284e-9	true
1	28716477	+	1	4	0.25	0.012413210641666754	false
1	28742930	+	0	52	0.0	1.0	false
1	29117348	+	2	80	0.025	0.026159440054704636	false
1	29148869	-	1	66	0.015151515151515152	0.18624815552914895	false
1	29154719	-	3	144	0.020833333333333332	0.010657379586823784	false
1	29181768	-	1	17	0.058823529411764705	0.051701845275437384	false
1	29216106	-	3	72	0.041666666666666664	0.001539314616256413	false
1	29315444	+	0	27	0.0	1.0	false
1	30932317	-	1	37	0.02702702702702703	0.1091157832860016	false
1	30932493	-	0	52	0.0	1.0	false
1	30966165	-	0	20	0.0	1.0	false
1	30981400	-	0	41	0.0	1.0	false
1	31296658	-	1	36	0.027777777777777776	0.10632944907822577	false
1	31423742	+	2	39	0.05128205128205128	0.006671942052770507	false
1	31424844	+	2	75	0.02666666666666667	0.023207745438266508	false
1	31434595	+	0	22	0.0	1.0	false
1	31488635	-	2	4	0.5	0.000058083891363025585	false
1	31635482	-	36	96	0.375	1.6043712215414736e-64	true
1	31655320	-	0	31	0.0	1.0	false
1	31658500	-	1	29	0.034482758620689655	0.08657956982069784	false
1	31731314	-	1	16	0.0625	0.048735942930208165	false
1	31738218	-	2	16	0.125	0.0011330866557060313	false
1	31908236	-	1	18	0.05555555555555555	0.054658500370488215	false
1	31911804	-	2	41	0.04878048780487805	0.007352895697607072	false
1	32075706	+	2	42	0.047619047619047616	0.007704657028135684	false
1	32175420	+	0	34	0.0	1.0	false
1	32195884	+	2	33	0.06060606060606061	0.004813292197661948	false
1	32197375	+	3	31	0.0967741935483871	0.00012761116436895884	true
1	32333461	+	1	29	0.034482758620689655	0.08657956982069784	false
1	32334178	-	0	43	0.0	1.0	false
1	32336019	-	24	351	0.06837606837606838	2.357523747772158e-24	true
1	32378267	-	2	38	0.05263157894736842	0.006342850767877616	false
1	32378754	-	0	41	0.0	1.0	false
1	32383852	-	1	61	0.01639344262295082	0.17344283271355299	false
1	32394093	-	2	51	0.0392156862745098	0.011200091750931005	false
1	32621874	-	0	33	0.0	1.0	false
1	32741868	+	3	26	0.11538461538461539	0.00007467857336261286	true
1	32741869	+	3	26	0.11538461538461539	0.00007467857336261286	true
1	32741945	+	1	29	0.034482758620689655	0.08657956982069784	false
1	32741998	+	0	16	0.0	1.0	false
1	32742060	+	1	41	0.024390243902439025	0.12017451672540876	false
1	32772063	+	1	35	0.02857142857142857	0.10353440031678318	false
1	32773015	+	1	42	0.023809523809523808	0.12291768403509835	false
1	32775814	-	29	381	0.07611548556430446	1.93267543417398e-30	true
1	32810745	-	4	256	0.015625	0.008879045430606091	false
1	32894876	-	2	9	0.2222222222222222	0.00034490017562735856	false
1	32945625	-	0	30	0.0	1.0	false
1	33011353	-	1	45	0.022222222222222223	0.13109597577720253	false
1	33012407	-	1	27	0.037037037037037035	0.08085699764230266	false
1	33328933	-	1	56	0.017857142857142856	0.16043600339013675	false
1	35179635	-	1	30	0.03333333333333333	0.08942748126643674	false
1	35192471	-	3	67	0.04477611940298507	0.0012508375827712296	false
1	35192634	-	4	224	0.017857142857142856	0.005606991727820941	false
1	35387162	+	1	27	0.037037037037037035	0.08085699764230266	false
1	35392308	+	1	38	0.02631578947368421	0.11189343011081576	false
1	35419777	+	0	27	0.0	1.0	false
1	35433950	-	0	31	0.0	1.0	false
1	35434604	-	3	30	0.1	0.00011553070525422896	true
1	35434807	-	0	36	0.0	1.0	false
1	35451743	-	0	34	0.0	1.0	false
1	35506722	-	3	50	0.06	0.0005323654833495825	true
1	35560697	+	1	39	0.02564102564102564	0.11466241663865907	false
1	35563869	+	1	42	0.023809523809523808	0.12291768403509835	false
1	35565373	+	13	36	0.3611111111111111	5.6876007729063984e-24	true
1	35565553	+	0	17	0.0	1.0	false
1	35718708	-	1	34	0.029411764705882353	0.1007306097459895	false
1	35718841	-	1	9	0.1111111111111111	0.027713262648558088	false
1	35760644	-	0	34	0.0	1.0	false
1	35931338	+	2	18	0.1111111111111111	0.001438708659573293	false
1	36089029	+	0	35	0.0	1.0	false
1	36091770	+	1	25	0.04	0.07509857359191625	false
1	36156227	+	2	67	0.029850746268656716	0.018795637927025915	false
1	36180761	+	14	79	0.17721518987341772	8.445937774922393e-21	true
1	36339941	-	0	9	0.0	1.0	false
1	36355398	-	3	41	0.07317073170731707	0.0002956656749226834	true
1	36464298	-	1	28	0.03571428571428571	0.08372275123199568	false
1	37537078	-	2	46	0.043478260869565216	0.009185764954994086	false
1	37682281	-	2	52	0.038461538461538464	0.011624195971432879	false
1	37708686	+	1	31	0.03225806451612903	0.09226651334038276	false
1	37807919	+	3	87	0.034482758620689655	0.0026424630674836322	false
1	37808098	+	6	54	0.1111111111111111	2.0868939961549833e-8	true
1	37997740	-	1	54	0.018518518518518517	0.15517614121687798	false
1	38005464	-	1	29	0.034482758620689655	0.08657956982069784	false
1	38838695	-	1	42	0.023809523809523808	0.12291768403509835	false
1	38991487	+	15	123	0.12195121951219512	1.3075790537535235e-19	true
1	39424073	+	0	43	0.0	1.0	false
1	39444803	+	2	45	0.044444444444444446	0.008804477932148414	false
1	39447725	+	0	28	0.0	1.0	false
1	39452207	+	1	41	0.024390243902439025	0.12017451672540876	false
1	39452295	+	2	33	0.06060606060606061	0.004813292197661948	false
1	39841220	-	1	48	0.020833333333333332	0.1391980096189916	false
1	40133332	+	1	18	0.05555555555555555	0.054658500370488215	false
1	40980141	+	3	9	0.3333333333333333	2.5104323208330396e-6	false
1	41028080	-	11	30	0.36666666666666664	1.400265136048861e-20	true
1	42178502	-	1	28	0.03571428571428571	0.08372275123199568	false
1	42766676	-	38	82	0.4634146341463415	1.746982443648612e-72	true
1	42766794	-	0	33	0.0	1.0	false
1	42926580	-	1	42	0.023809523809523808	0.12291768403509835	false
1	42931123	-	1	25	0.04	0.07509857359191625	false
1	43362243	+	1	28	0.03571428571428571	0.08372275123199568	false
1	43363009	+	3	58	0.05172413793103448	0.0008226680275485423	true
1	43363750	-	1	36	0.027777777777777776	0.10632944907822577	false
1	43364126	-	0	28	0.0	1.0	false
1	43453669	-	1	27	0.037037037037037035	0.08085699764230266	false
1	43453698	-	2	12	0.16666666666666666	0.0006283904253802622	true
1	43453750	-	3	17	0.17647058823529413	0.00001994602444650502	true
1	43453825	-	1	45	0.022222222222222223	0.13109597577720253	false
1	43453841	-	1	32	0.03125	0.09509669372711982	false
1	43553528	+	1	39	0.02564102564102564	0.11466241663865907	false
1	43553634	+	1	41	0.024390243902439025	0.12017451672540876	false
1	43553828	+	0	35	0.0	1.0	false
1	43578908	+	0	31	0.0	1.0	false
1	43591170	+	8	24	0.3333333333333333	6.282494264615122e-15	true
1	43591207	+	1	25	0.04	0.07509857359191625	false
1	43591277	+	3	58	0.05172413793103448	0.0008226680275485423	true
1	43591366	+	1	46	0.021739130434782608	0.1338050915732516	false
1	43591936	+	1	53	0.018867924528301886	0.1525338656291982	false
1	43605600	+	1	37	0.02702702702702703	0.1091157832860016	false
1	43606448	+	2	50	0.04	0.010783002877289456	false
1	43606449	+	2	51	0.0392156862745098	0.011200091750931005	false
1	43606869	+	0	40	0.0	1.0	false
1	43613632	+	0	18	0.0	1.0	false
1	43617823	+	1	54	0.018518518518518517	0.15517614121687798	false
1	43618711	+	0	41	0.0	1.0	false
1	43622129	+	4	66	0.06060606060606061	0.000058366044318650525	true
1	43655616	+	1	42	0.023809523809523808	0.12291768403509835	false
1	43666460	+	0	23	0.0	1.0	false
1	43667010	+	1	36	0.027777777777777776	0.10632944907822577	false
1	43671633	+	2	44	0.045454545454545456	0.008430497939277554	false
1	43947227	+	0	12	0.0	1.0	false
1	43949990	+	1	43	0.023255813953488372	0.1256522985499076	false
1	43950130	+	0	49	0.0	1.0	false
1	43958491	+	1	35	0.02857142857142857	0.10353440031678318	false
1	43972171	+	0	28	0.0	1.0	false
1	43973051	+	2	21	0.09523809523809523	0.00196246455295646	false
1	43979321	+	1	62	0.016129032258064516	0.17601991719677448	false
1	43979323	+	4	57	0.07017543859649122	0.000032711790537003344	true
1	43981150	+	0	15	0.0	1.0	false
1	43986338	+	0	13	0.0	1.0	false
1	43986502	+	1	26	0.038461538461538464	0.07798228110646216	false
1	43990843	+	0	26	0.0	1.0	false
1	43996058	+	1	31	0.03225806451612903	0.09226651334038276	false
1	44001489	-	0	26	0.0	1.0	false
1	44008437	-	2	38	0.05263157894736842	0.006342850767877616	false
1	44217256	+	1	38	0.02631578947368421	0.11189343011081576	false
1	44217289	+	2	31	0.06451612903225806	0.0042565190480562225	false
1	44217986	+	2	18	0.1111111111111111	0.001438708659573293	false
1	44355000	-	2	13	0.15384615384615385	0.0007411036211473675	true
1	44651288	+	2	35	0.05714285714285714	0.005401730339004477	false
1	45004324	-	1	35	0.02857142857142857	0.10353440031678318	false
1	45340190	+	1	27	0.037037037037037035	0.08085699764230266	false
1	45567983	+	5	92	0.05434782608695652	0.000011562827796056217	true
1	45570047	+	1	34	0.029411764705882353	0.1007306097459895	false
1	45618640	+	1	29	0.034482758620689655	0.08657956982069784	false
1	45630533	-	1	32	0.03125	0.09509669372711982	false
1	45824523	+	0	28	0.0	1.0	false
1	46027792	+	1	56	0.017857142857142856	0.16043600339013675	false
1	46030727	+	2	20	0.1	0.0017792440559348081	false
1	46031458	+	2	43	0.046511627906976744	0.008063874413110255	false
1	46041067	-	1	41	0.024390243902439025	0.12017451672540876	false
1	46041288	-	1	64	0.015625	0.18115000629641004	false
1	46042418	-	0	33	0.0	1.0	false
1	46132288	-	1	22	0.045454545454545456	0.06639322353369848	false
1	46132306	-	0	27	0.0	1.0	false
1	46188760	-	1	24	0.041666666666666664	0.07220584697843217	false
1	46188858	-	2	33	0.06060606060606061	0.004813292197661948	false
1	46192531	-	1	150	0.006666666666666667	0.37400236081652066	false
1	46195814	-	1	84	0.011904761904761904	0.23072661102164443	false
1	46250039	+	2	36	0.05555555555555555	0.005707693666292629	false
1	46278076	+	0	41	0.0	1.0	false
1	46279221	-	3	57	0.05263157894736842	0.0007819290471828568	true
1	46286302	-	4	91	0.04395604395604396	0.0002034404640775903	true
1	46347075	+	0	40	0.0	1.0	false
1	46675637	-	1	10	0.1	0.030744710639380623	false
1	50539720	-	2	36	0.05555555555555555	0.005707693666292629	false
1	50596206	-	0	44	0.0	1.0	false
1	50959793	-	1	50	0.02	0.14455735142829204	false
1	50968954	+	1	16	0.0625	0.048735942930208165	false
1	51236583	+	9	61	0.14754098360655737	4.1723629480206335e-13	true
1	51251139	-	10	16	0.625	6.8341703021403e-22	true
1	52237662	+	1	12	0.08333333333333333	0.03677928125399637	false
1	52355798	-	9	67	0.13432835820895522	1.0115618472061426e-12	true
1	52357586	-	3	66	0.045454545454545456	0.0011976023783229477	false
1	52359791	-	3	76	0.039473684210526314	0.0017977272118309658	false
1	52393475	-	2	42	0.047619047619047616	0.007704657028135684	false
1	52404310	-	1	36	0.027777777777777776	0.10632944907822577	false
1	52687570	-	0	46	0.0	1.0	false
1	52993624	-	2	49	0.04081632653061224	0.01037297738153186	false
1	53243656	-	1	34	0.029411764705882353	0.1007306097459895	false
1	53266555	-	0	48	0.0	1.0	false
1	53271065	-	1	58	0.017241379310344827	0.1656631177310586	false
1	53276862	-	0	21	0.0	1.0	false
1	53276939	-	1	14	0.07142857142857142	0.04277628071176365	false
